new_3708133_3708785::AL009126.3:3708132-3708785(+)	CP006881.1	100.000	653	0	0	1	653	3525987	3526639	0.0	1206
new_3718617_3718717::AL009126.3:3718616-3718717(+)	CP006881.1	100.000	101	0	0	1	101	3536471	3536571	1.07e-48	187
new_3728379_3728510_c::AL009126.3:3728378-3728510(-)	CP006881.1	100.000	132	0	0	1	132	3546364	3546233	8.69e-66	244
new_3740106_3740205_c::AL009126.3:3740105-3740205(-)	CP006881.1	100.000	100	0	0	1	100	3558059	3557960	3.82e-48	185
new_3741593_3741676::AL009126.3:3741592-3741676(+)	CP006881.1	100.000	84	0	0	1	84	3559447	3559530	2.43e-39	156
new_3823159_3823531_c::AL009126.3:3823158-3823531(-)	CP006881.1	100.000	373	0	0	1	373	3641386	3641014	0.0	689
new_3842651_3843000_c::AL009126.3:3842650-3843000(-)	CP006881.1	100.000	350	0	0	1	350	3660855	3660506	0.0	647
new_3852070_3852185_c::AL009126.3:3852069-3852185(-)	CP006881.1	100.000	116	0	0	1	116	3670040	3669925	5.84e-57	215
new_3966778_3967943_c::AL009126.3:3966777-3967943(-)	CP006881.1	100.000	1166	0	0	1	1166	3785795	3784630	0.0	2154
new_3983174_3984118::AL009126.3:3983173-3984118(+)	CP006881.1	100.000	945	0	0	1	945	3801026	3801970	0.0	1746
new_4011685_4011824::AL009126.3:4011684-4011824(+)	CP006881.1	100.000	140	0	0	1	140	3829537	3829676	3.33e-70	259
new_4012758_4012865_c::AL009126.3:4012757-4012865(-)	CP006881.1	100.000	108	0	0	1	108	3830717	3830610	1.50e-52	200
new_4121082_4121165_c::AL009126.3:4121081-4121165(-)	CP006881.1	100.000	84	0	0	1	84	3939017	3938934	2.43e-39	156
new_4173552_4173628::AL009126.3:4173551-4173628(+)	CP006881.1	100.000	77	0	0	1	77	3991405	3991481	1.69e-35	143
new_4176526_4176840::AL009126.3:4176525-4176840(+)	CP006881.1	100.000	315	0	0	1	315	3994379	3994693	4.26e-167	582
new_1_148::AL009126.3:0-148(+)	CP006881.1	100.000	148	0	0	1	148	1	148	1.27e-74	274
new_150_409::AL009126.3:149-409(+)	CP006881.1	100.000	260	0	0	1	260	150	409	1.30e-136	481
new_9529_9614::AL009126.3:9528-9614(+)	CP006881.1	100.000	86	0	0	1	86	9529	9614	1.94e-40	159
new_17453_17533::AL009126.3:17452-17533(+)	CP006881.1	100.000	81	0	0	1	81	17453	17533	1.08e-37	150
new_18976_19061::AL009126.3:18975-19061(+)	CP006881.1	100.000	86	0	0	1	86	18976	19061	1.94e-40	159
new_25655_25851::AL009126.3:25654-25851(+)	CP006881.1	100.000	197	0	0	1	197	25655	25851	1.01e-101	364
new_26383_26532::AL009126.3:26382-26532(+)	CP006881.1	100.000	150	0	0	1	150	26383	26532	9.95e-76	278
new_30076_30278::AL009126.3:30075-30278(+)	CP006881.1	100.000	203	0	0	1	203	30076	30278	4.80e-105	375
new_45224_45399_c::AL009126.3:45223-45399(-)	CP006881.1	100.000	176	0	0	1	176	45399	45224	4.20e-90	326
new_45524_45632::AL009126.3:45523-45632(+)	CP006881.1	100.000	109	0	0	1	109	45524	45632	4.22e-53	202
new_49987_50086::AL009126.3:49986-50086(+)	CP006881.1	100.000	100	0	0	1	100	49987	50086	3.82e-48	185
new_51558_51679::AL009126.3:51557-51679(+)	CP006881.1	100.000	122	0	0	1	122	51558	51679	2.87e-60	226
new_52649_52719::AL009126.3:52648-52719(+)	CP006881.1	100.000	71	0	0	1	71	52649	52719	3.28e-32	132
new_53111_53182::AL009126.3:53110-53182(+)	CP006881.1	100.000	72	0	0	1	72	53111	53182	9.29e-33	134
new_64001_64098::AL009126.3:64000-64098(+)	CP006881.1	100.000	98	0	0	1	98	64001	64098	4.82e-47	182
new_79027_79091::AL009126.3:79026-79091(+)	CP006881.1	100.000	65	0	0	1	65	79027	79091	6.28e-29	121
new_90318_90535::AL009126.3:90317-90535(+)	CP006881.1	100.000	218	0	0	1	218	90318	90535	2.38e-113	403
new_118452_118590::AL009126.3:118451-118590(+)	CP006881.1	100.000	139	0	0	1	139	118449	118587	1.19e-69	257
new_121686_121918::AL009126.3:121685-121918(+)	CP006881.1	100.000	233	0	0	1	233	121683	121915	1.18e-121	431
new_135170_135363::AL009126.3:135169-135363(+)	CP006881.1	100.000	194	0	0	1	194	135167	135360	4.62e-100	359
new_154838_155119::AL009126.3:154837-155119(+)	CP006881.1	100.000	282	0	0	1	282	154835	155116	8.36e-149	521
new_160675_160892::AL009126.3:160674-160892(+)	CP006881.1	100.000	218	0	0	1	218	160672	160889	2.38e-113	403
new_176926_177082::AL009126.3:176925-177082(+)	CP006881.1	100.000	157	0	0	1	157	176931	177087	1.35e-79	291
new_196132_196212::AL009126.3:196131-196212(+)	CP006881.1	100.000	81	0	0	1	81	196137	196217	1.08e-37	150
new_213878_213940::AL009126.3:213877-213940(+)	CP006881.1	100.000	63	0	0	1	63	213883	213945	7.77e-28	117
new_226436_226565::AL009126.3:226435-226565(+)	CP006881.1	100.000	130	0	0	1	130	226441	226570	1.10e-64	241
new_235329_235401_c::AL009126.3:235328-235401(-)	CP006881.1	100.000	73	0	0	1	73	235406	235334	2.63e-33	135
new_235403_235489_c::AL009126.3:235402-235489(-)	CP006881.1	100.000	87	0	0	1	87	235494	235408	5.47e-41	161
new_238449_238569_c::AL009126.3:238448-238569(-)	CP006881.1	100.000	121	0	0	1	121	238574	238454	1.02e-59	224
new_246583_246657::AL009126.3:246582-246657(+)	CP006881.1	100.000	75	0	0	1	75	246588	246662	2.11e-34	139
new_257545_257726::AL009126.3:257544-257726(+)	CP006881.1	100.000	182	0	0	1	182	257550	257731	2.02e-93	337
new_257573_257643_c::AL009126.3:257572-257643(-)	CP006881.1	100.000	71	0	0	1	71	257648	257578	3.28e-32	132
new_258887_259015::AL009126.3:258886-259015(+)	CP006881.1	100.000	129	0	0	1	129	258892	259020	3.94e-64	239
new_261536_261647_c::AL009126.3:261535-261647(-)	CP006881.1	100.000	112	0	0	1	112	261652	261541	9.37e-55	207
new_267772_267889::AL009126.3:267771-267889(+)	CP006881.1	100.000	118	0	0	1	118	267777	267894	4.61e-58	219
new_275603_275837::AL009126.3:275602-275837(+)	CP006881.1	100.000	235	0	0	1	235	275608	275842	9.18e-123	435
new_278308_278376::AL009126.3:278307-278376(+)	CP006881.1	100.000	69	0	0	1	69	278313	278381	4.08e-31	128
new_282233_283231_c::AL009126.3:282232-283231(-)	CP006881.1	100.000	999	0	0	1	999	283236	282238	0.0	1845
new_300503_300693_c::AL009126.3:300502-300693(-)	CP006881.1	100.000	191	0	0	1	191	300698	300508	2.11e-98	353
new_302355_302434::AL009126.3:302354-302434(+)	CP006881.1	100.000	80	0	0	1	80	302360	302439	3.82e-37	148
new_304308_304389_c::AL009126.3:304307-304389(-)	CP006881.1	100.000	82	0	0	1	82	304394	304313	3.05e-38	152
new_311859_312061::AL009126.3:311858-312061(+)	CP006881.1	100.000	203	0	0	1	203	311864	312066	4.80e-105	375
new_312063_312158::AL009126.3:312062-312158(+)	CP006881.1	100.000	96	0	0	1	96	312068	312163	6.15e-46	178
new_325190_325277_c::AL009126.3:325189-325277(-)	CP006881.1	100.000	88	0	0	1	88	325282	325195	1.54e-41	163
new_327480_327617::AL009126.3:327479-327617(+)	CP006881.1	100.000	138	0	0	1	138	327485	327622	4.23e-69	255
new_338187_338287::AL009126.3:338186-338287(+)	CP006881.1	100.000	101	0	0	1	101	338192	338292	1.07e-48	187
new_339879_339987::AL009126.3:339878-339987(+)	CP006881.1	100.000	109	0	0	1	109	339884	339992	4.22e-53	202
new_347027_347149::AL009126.3:347026-347149(+)	CP006881.1	100.000	123	0	0	1	123	347032	347154	8.05e-61	228
new_352793_352857::AL009126.3:352792-352857(+)	CP006881.1	100.000	65	0	0	1	65	352798	352862	6.28e-29	121
new_368964_369186::AL009126.3:368963-369186(+)	CP006881.1	100.000	223	0	0	1	223	368957	369179	4.06e-116	412
new_372801_375944::AL009126.3:372800-375944(+)	CP006881.1	100.000	3144	0	0	1	3144	372794	375937	0.0	5806
new_376667_376967::AL009126.3:376666-376967(+)	CP006881.1	100.000	301	0	0	1	301	376659	376959	2.46e-159	556
new_417763_418267_c::AL009126.3:417762-418267(-)	CP006881.1	100.000	505	0	0	1	505	418259	417755	0.0	933
new_432271_432371::AL009126.3:432270-432371(+)	CP006881.1	100.000	101	0	0	1	101	432263	432363	1.07e-48	187
new_438353_438419_c::AL009126.3:438352-438419(-)	CP006881.1	100.000	67	0	0	1	67	438411	438345	5.07e-30	124
new_449651_449723::AL009126.3:449650-449723(+)	CP006881.1	100.000	73	0	0	1	73	449643	449715	2.63e-33	135
new_456926_457022::AL009126.3:456925-457022(+)	CP006881.1	100.000	97	0	0	1	97	456918	457014	1.71e-46	180
new_467042_467129::AL009126.3:467041-467129(+)	CP006881.1	100.000	88	0	0	1	88	467034	467121	1.54e-41	163
new_469286_469367::AL009126.3:469285-469367(+)	CP006881.1	100.000	82	0	0	1	82	469278	469359	3.05e-38	152
new_492500_492577_c::AL009126.3:492499-492577(-)	CP006881.1	100.000	78	0	0	1	78	476120	476043	4.78e-36	145
new_496980_497767::AL009126.3:496979-497767(+)	CP006881.1	100.000	788	0	0	1	788	480523	481310	0.0	1456
new_506502_506670_c::AL009126.3:506501-506670(-)	CP006881.1	100.000	169	0	0	1	169	490213	490045	3.13e-86	313
new_508090_508247::AL009126.3:508089-508247(+)	CP006881.1	100.000	158	0	0	1	158	491633	491790	3.77e-80	292
new_510862_511036::AL009126.3:510861-511036(+)	CP006881.1	100.000	175	0	0	1	175	494405	494579	1.50e-89	324
new_511038_511105::AL009126.3:511037-511105(+)	CP006881.1	100.000	68	0	0	1	68	494581	494648	1.44e-30	126
new_512754_512813::AL009126.3:512753-512813(+)	CP006881.1	100.000	60	0	0	1	60	496297	496356	3.37e-26	111
new_515108_515709::AL009126.3:515107-515709(+)	CP006881.1	100.000	602	0	0	1	602	498651	499252	0.0	1112
new_516099_516240::AL009126.3:516098-516240(+)	CP006881.1	100.000	142	0	0	1	142	499642	499783	2.61e-71	263
new_519561_520160_c::AL009126.3:519560-520160(-)	CP006881.1	100.000	600	0	0	1	600	503703	503104	0.0	1109
new_520162_520750_c::AL009126.3:520161-520750(-)	CP006881.1	100.000	589	0	0	1	589	504293	503705	0.0	1088
new_527912_528128::AL009126.3:527911-528128(+)	CP006881.1	100.000	217	0	0	1	217	511455	511671	8.53e-113	401
new_528616_528703::AL009126.3:528615-528703(+)	CP006881.1	100.000	88	0	0	1	88	512159	512246	1.54e-41	163
new_551074_551518::AL009126.3:551073-551518(+)	CP006881.1	100.000	445	0	0	1	445	514106	514550	0.0	822
new_556002_556561::AL009126.3:556001-556561(+)	CP006881.1	100.000	560	0	0	1	560	519034	519593	0.0	1035
new_559146_559263::AL009126.3:559145-559263(+)	CP006881.1	100.000	118	0	0	1	118	522179	522296	4.61e-58	219
new_567551_567661::AL009126.3:567550-567661(+)	CP006881.1	100.000	111	0	0	1	111	530584	530694	3.33e-54	206
new_576099_576163_c::AL009126.3:576098-576163(-)	CP006881.1	100.000	65	0	0	1	65	539196	539132	6.28e-29	121
new_579354_579540::AL009126.3:579353-579540(+)	CP006881.1	100.000	187	0	0	1	187	542387	542573	3.45e-96	346
new_593206_593301_c::AL009126.3:593205-593301(-)	CP006881.1	100.000	96	0	0	1	96	556334	556239	6.15e-46	178
new_596003_596095_c::AL009126.3:596002-596095(-)	CP006881.1	100.000	93	0	0	1	93	559128	559036	2.75e-44	172
new_598065_598153::AL009126.3:598064-598153(+)	CP006881.1	100.000	89	0	0	1	89	561098	561186	4.35e-42	165
new_598659_598728::AL009126.3:598658-598728(+)	CP006881.1	100.000	70	0	0	1	70	561692	561761	1.16e-31	130
new_613552_613640::AL009126.3:613551-613640(+)	CP006881.1	100.000	89	0	0	1	89	576586	576674	4.35e-42	165
new_615623_615761_c::AL009126.3:615622-615761(-)	CP006881.1	100.000	139	0	0	1	139	578795	578657	1.19e-69	257
new_621545_621613_c::AL009126.3:621544-621613(-)	CP006881.1	100.000	69	0	0	1	69	584647	584579	4.08e-31	128
new_621713_621846::AL009126.3:621712-621846(+)	CP006881.1	100.000	134	0	0	1	134	584747	584880	6.84e-67	248
new_635022_635109::AL009126.3:635021-635109(+)	CP006881.1	100.000	88	0	0	1	88	598056	598143	1.54e-41	163
new_646220_646409::AL009126.3:646219-646409(+)	CP006881.1	100.000	190	0	0	1	190	609254	609443	7.56e-98	351
new_646411_646581::AL009126.3:646410-646581(+)	CP006881.1	100.000	171	0	0	1	171	609445	609615	2.45e-87	316
new_649718_649826::AL009126.3:649717-649826(+)	CP006881.1	100.000	109	0	0	1	109	612752	612860	4.22e-53	202
new_649828_649902::AL009126.3:649827-649902(+)	CP006881.1	100.000	75	0	0	1	75	612862	612936	2.11e-34	139
new_655138_655222::AL009126.3:655137-655222(+)	CP006881.1	100.000	85	0	0	1	85	618172	618256	6.87e-40	158
new_659222_659341_c::AL009126.3:659221-659341(-)	CP006881.1	100.000	120	0	0	1	120	622375	622256	3.64e-59	222
new_659343_659558_c::AL009126.3:659342-659558(-)	CP006881.1	100.000	216	0	0	1	216	622592	622377	3.05e-112	399
new_667383_667465::AL009126.3:667382-667465(+)	CP006881.1	100.000	83	0	0	1	83	630417	630499	8.61e-39	154
new_676139_676441::AL009126.3:676138-676441(+)	CP006881.1	100.000	303	0	0	1	303	639173	639475	1.91e-160	560
new_678515_679050::AL009126.3:678514-679050(+)	CP006881.1	100.000	536	0	0	1	536	641549	642084	0.0	990
new_678952_679246_c::AL009126.3:678951-679246(-)	CP006881.1	100.000	295	0	0	1	295	642280	641986	5.21e-156	545
new_679052_679349::AL009126.3:679051-679349(+)	CP006881.1	100.000	298	0	0	1	298	642086	642383	1.13e-157	551
new_692610_692739::AL009126.3:692609-692739(+)	CP006881.1	100.000	130	0	0	1	130	655644	655773	1.10e-64	241
new_696054_696194::AL009126.3:696053-696194(+)	CP006881.1	100.000	141	0	0	1	141	659088	659228	9.33e-71	261
new_697093_697156::AL009126.3:697092-697156(+)	CP006881.1	100.000	64	0	0	1	64	660127	660190	2.21e-28	119
new_697399_697485::AL009126.3:697398-697485(+)	CP006881.1	100.000	87	0	0	1	87	660433	660519	5.47e-41	161
new_713536_713956_c::AL009126.3:713535-713956(-)	CP006881.1	100.000	421	0	0	1	421	676990	676570	0.0	778
new_724870_724986::AL009126.3:724869-724986(+)	CP006881.1	100.000	117	0	0	1	117	687904	688020	1.64e-57	217
new_728319_728449_c::AL009126.3:728318-728449(-)	CP006881.1	100.000	131	0	0	1	131	691483	691353	3.10e-65	243
new_728598_728731::AL009126.3:728597-728731(+)	CP006881.1	100.000	134	0	0	1	134	691632	691765	6.84e-67	248
new_732824_732898_c::AL009126.3:732823-732898(-)	CP006881.1	100.000	75	0	0	1	75	695932	695858	2.11e-34	139
new_796008_796313::AL009126.3:796007-796313(+)	CP006881.1	100.000	306	0	0	1	306	759042	759347	4.16e-162	566
new_798340_798468::AL009126.3:798339-798468(+)	CP006881.1	100.000	129	0	0	1	129	761374	761502	3.94e-64	239
new_826093_826718::AL009126.3:826092-826718(+)	CP006881.1	100.000	626	0	0	1	626	789127	789752	0.0	1157
new_826720_827251::AL009126.3:826719-827251(+)	CP006881.1	100.000	532	0	0	1	532	789754	790285	0.0	983
new_827212_827324_c::AL009126.3:827211-827324(-)	CP006881.1	100.000	113	0	0	1	113	790358	790246	2.63e-55	209
new_834310_834382::AL009126.3:834309-834382(+)	CP006881.1	100.000	73	0	0	1	73	797344	797416	2.63e-33	135
new_838921_839051_c::AL009126.3:838920-839051(-)	CP006881.1	100.000	131	0	0	1	131	802085	801955	3.10e-65	243
new_840528_841664_c::AL009126.3:840527-841664(-)	CP006881.1	100.000	1137	0	0	1	1137	804698	803562	0.0	2100
new_843132_844096::AL009126.3:843131-844096(+)	CP006881.1	100.000	965	0	0	1	965	806166	807130	0.0	1783
new_843997_844071_c::AL009126.3:843996-844071(-)	CP006881.1	100.000	75	0	0	1	75	807105	807031	2.11e-34	139
new_844073_844595_c::AL009126.3:844072-844595(-)	CP006881.1	100.000	523	0	0	1	523	807629	807107	0.0	966
new_864500_865153::AL009126.3:864499-865153(+)	CP006881.1	100.000	654	0	0	1	654	827534	828187	0.0	1208
new_875144_875427::AL009126.3:875143-875427(+)	CP006881.1	100.000	284	0	0	1	284	838178	838461	6.51e-150	525
new_876178_876425::AL009126.3:876177-876425(+)	CP006881.1	100.000	248	0	0	1	248	839212	839459	5.78e-130	459
new_909747_909826_c::AL009126.3:909746-909826(-)	CP006881.1	100.000	80	0	0	1	80	872860	872781	3.82e-37	148
new_920382_920473::AL009126.3:920381-920473(+)	CP006881.1	100.000	92	0	0	1	92	883416	883507	9.76e-44	171
new_925460_925632::AL009126.3:925459-925632(+)	CP006881.1	100.000	173	0	0	1	173	888494	888666	1.92e-88	320
new_928316_928388::AL009126.3:928315-928388(+)	CP006881.1	100.000	73	0	0	1	73	891350	891422	2.63e-33	135
new_930671_930735::AL009126.3:930670-930735(+)	CP006881.1	100.000	65	0	0	1	65	893705	893769	6.28e-29	121
new_930737_930817::AL009126.3:930736-930817(+)	CP006881.1	100.000	81	0	0	1	81	893771	893851	1.08e-37	150
new_935441_935588_c::AL009126.3:935440-935588(-)	CP006881.1	100.000	148	0	0	1	148	898622	898475	1.27e-74	274
new_935578_935655::AL009126.3:935577-935655(+)	CP006881.1	100.000	78	0	0	1	78	898612	898689	4.78e-36	145
new_938656_938730::AL009126.3:938655-938730(+)	CP006881.1	100.000	75	0	0	1	75	901690	901764	2.11e-34	139
new_942230_942320_c::AL009126.3:942229-942320(-)	CP006881.1	100.000	91	0	0	1	91	905354	905264	3.46e-43	169
new_943787_944498_c::AL009126.3:943786-944498(-)	CP006881.1	100.000	712	0	0	1	712	907532	906821	0.0	1315
new_945324_945415::AL009126.3:945323-945415(+)	CP006881.1	100.000	92	0	0	1	92	908358	908449	9.76e-44	171
new_945417_945519::AL009126.3:945416-945519(+)	CP006881.1	100.000	103	0	0	1	103	908451	908553	8.51e-50	191
new_946423_946695::AL009126.3:946422-946695(+)	CP006881.1	100.000	273	0	0	1	273	909457	909729	8.13e-144	505
new_975132_975230::AL009126.3:975131-975230(+)	CP006881.1	100.000	99	0	0	1	99	938166	938264	1.36e-47	183
new_984466_984593_c::AL009126.3:984465-984593(-)	CP006881.1	100.000	128	0	0	1	128	947627	947500	1.40e-63	237
new_984790_984900::AL009126.3:984789-984900(+)	CP006881.1	100.000	111	0	0	1	111	947824	947934	3.33e-54	206
new_996597_997083_c::AL009126.3:996596-997083(-)	CP006881.1	100.000	487	0	0	1	487	960117	959631	0.0	900
new_1000282_1000363::AL009126.3:1000281-1000363(+)	CP006881.1	100.000	82	0	0	1	82	963316	963397	3.05e-38	152
new_1002410_1002500::AL009126.3:1002409-1002500(+)	CP006881.1	100.000	91	0	0	1	91	965444	965534	3.46e-43	169
new_1018650_1018937::AL009126.3:1018649-1018937(+)	CP006881.1	100.000	288	0	0	1	288	981684	981971	3.95e-152	532
new_1023253_1023349::AL009126.3:1023252-1023349(+)	CP006881.1	100.000	97	0	0	1	97	986287	986383	1.71e-46	180
new_1030069_1030171_c::AL009126.3:1030068-1030171(-)	CP006881.1	100.000	103	0	0	1	103	993205	993103	8.51e-50	191
new_1035397_1035553::AL009126.3:1035396-1035553(+)	CP006881.1	100.000	157	0	0	1	157	998431	998587	1.35e-79	291
new_1038543_1038616::AL009126.3:1038542-1038616(+)	CP006881.1	100.000	74	0	0	1	74	1001577	1001650	7.45e-34	137
new_1041710_1041809_c::AL009126.3:1041709-1041809(-)	CP006881.1	100.000	100	0	0	1	100	1004843	1004744	3.82e-48	185
new_1041733_1041928::AL009126.3:1041732-1041928(+)	CP006881.1	100.000	196	0	0	1	196	1004767	1004962	3.62e-101	363
new_1041930_1041993::AL009126.3:1041929-1041993(+)	CP006881.1	100.000	64	0	0	1	64	1004964	1005027	2.21e-28	119
new_1044247_1044317_c::AL009126.3:1044246-1044317(-)	CP006881.1	100.000	71	0	0	1	71	1007351	1007281	3.28e-32	132
new_1044967_1045036::AL009126.3:1044966-1045036(+)	CP006881.1	100.000	70	0	0	1	70	1008001	1008070	1.16e-31	130
new_1050235_1050345_c::AL009126.3:1050234-1050345(-)	CP006881.1	100.000	111	0	0	1	111	1013379	1013269	3.33e-54	206
new_1053254_1053359_c::AL009126.3:1053253-1053359(-)	CP006881.1	100.000	106	0	0	1	106	1016393	1016288	1.90e-51	196
new_1075165_1075252_c::AL009126.3:1075164-1075252(-)	CP006881.1	100.000	88	0	0	1	88	1038286	1038199	1.54e-41	163
new_1097850_1097950_c::AL009126.3:1097849-1097950(-)	CP006881.1	100.000	101	0	0	1	101	1060984	1060884	1.07e-48	187
new_1105569_1105635_c::AL009126.3:1105568-1105635(-)	CP006881.1	100.000	67	0	0	1	67	1068669	1068603	5.07e-30	124
new_1120829_1120947_c::AL009126.3:1120828-1120947(-)	CP006881.1	100.000	119	0	0	1	119	1083981	1083863	1.30e-58	220
new_1121267_1121506::AL009126.3:1121266-1121506(+)	CP006881.1	100.000	240	0	0	1	240	1084301	1084540	1.56e-125	444
new_1128482_1129270::AL009126.3:1128481-1129270(+)	CP006881.1	100.000	789	0	0	1	789	1091516	1092304	0.0	1458
new_1129272_1129714::AL009126.3:1129271-1129714(+)	CP006881.1	100.000	443	0	0	1	443	1092306	1092748	0.0	819
new_1132073_1132144_c::AL009126.3:1132072-1132144(-)	CP006881.1	100.000	72	0	0	1	72	1095178	1095107	9.29e-33	134
new_1150428_1150514_c::AL009126.3:1150427-1150514(-)	CP006881.1	100.000	87	0	0	1	87	1113548	1113462	5.47e-41	161
new_1157170_1157236::AL009126.3:1157169-1157236(+)	CP006881.1	100.000	67	0	0	1	67	1120204	1120270	5.07e-30	124
new_1164254_1164369::AL009126.3:1164253-1164369(+)	CP006881.1	100.000	116	0	0	1	116	1127288	1127403	5.84e-57	215
new_1168838_1168972_c::AL009126.3:1168837-1168972(-)	CP006881.1	100.000	135	0	0	1	135	1132006	1131872	1.92e-67	250
new_1168918_1169042::AL009126.3:1168917-1169042(+)	CP006881.1	100.000	125	0	0	1	125	1131952	1132076	6.35e-62	231
new_1188125_1188650::AL009126.3:1188124-1188650(+)	CP006881.1	100.000	526	0	0	1	526	1151159	1151684	0.0	972
new_1190234_1190430_c::AL009126.3:1190233-1190430(-)	CP006881.1	100.000	197	0	0	1	197	1153464	1153268	1.01e-101	364
new_1211372_1211476::AL009126.3:1211371-1211476(+)	CP006881.1	100.000	105	0	0	1	105	1174406	1174510	6.74e-51	195
new_1213460_1213536::AL009126.3:1213459-1213536(+)	CP006881.1	100.000	77	0	0	1	77	1176494	1176570	1.69e-35	143
new_1219686_1219848::AL009126.3:1219685-1219848(+)	CP006881.1	100.000	163	0	0	1	163	1182720	1182882	6.49e-83	302
new_1226858_1226937::AL009126.3:1226857-1226937(+)	CP006881.1	100.000	80	0	0	1	80	1189892	1189971	3.82e-37	148
new_1228926_1229067::AL009126.3:1228925-1229067(+)	CP006881.1	100.000	142	0	0	1	142	1191960	1192101	2.61e-71	263
new_1229850_1229914::AL009126.3:1229849-1229914(+)	CP006881.1	100.000	65	0	0	1	65	1192884	1192948	6.28e-29	121
new_1234909_1235088_c::AL009126.3:1234908-1235088(-)	CP006881.1	100.000	180	0	0	1	180	1198122	1197943	2.58e-92	333
new_1240279_1240355::AL009126.3:1240278-1240355(+)	CP006881.1	100.000	77	0	0	1	77	1203313	1203389	1.69e-35	143
new_1252061_1252565_c::AL009126.3:1252060-1252565(-)	CP006881.1	100.000	505	0	0	1	505	1215599	1215095	0.0	933
new_1255867_1256041_c::AL009126.3:1255866-1256041(-)	CP006881.1	100.000	175	0	0	1	175	1219075	1218901	1.50e-89	324
new_1255943_1256078::AL009126.3:1255942-1256078(+)	CP006881.1	100.000	136	0	0	1	136	1218977	1219112	5.38e-68	252
new_1264932_1265017_c::AL009126.3:1264931-1265017(-)	CP006881.1	100.000	86	0	0	1	86	1228051	1227966	1.94e-40	159
new_1266349_1266589::AL009126.3:1266348-1266589(+)	CP006881.1	100.000	241	0	0	1	241	1229383	1229623	4.36e-126	446
new_1270127_1270583_c::AL009126.3:1270126-1270583(-)	CP006881.1	100.000	457	0	0	1	457	1233617	1233161	0.0	845
new_1275740_1275808::AL009126.3:1275739-1275808(+)	CP006881.1	100.000	69	0	0	1	69	1238774	1238842	4.08e-31	128
new_1281024_1281127::AL009126.3:1281023-1281127(+)	CP006881.1	100.000	104	0	0	1	104	1244058	1244161	2.40e-50	193
new_1291003_1291419_c::AL009126.3:1291002-1291419(-)	CP006881.1	100.000	417	0	0	1	417	1254453	1254037	0.0	771
new_1291189_1291343::AL009126.3:1291188-1291343(+)	CP006881.1	100.000	155	0	0	1	155	1254223	1254377	1.72e-78	287
new_1297643_1300149_c::AL009126.3:1297642-1300149(-)	CP006881.1	100.000	2507	0	0	1	2507	1263183	1260677	0.0	4630
new_1298339_1298611::AL009126.3:1298338-1298611(+)	CP006881.1	100.000	273	0	0	1	273	1261373	1261645	8.13e-144	505
new_1303355_1303422::AL009126.3:1303354-1303422(+)	CP006881.1	100.000	68	0	0	1	68	1266389	1266456	1.44e-30	126
new_1313663_1313744_c::AL009126.3:1313662-1313744(-)	CP006881.1	100.000	82	0	0	1	82	1276778	1276697	3.05e-38	152
new_1325005_1325095::AL009126.3:1325004-1325095(+)	CP006881.1	100.000	91	0	0	1	91	1288042	1288132	3.46e-43	169
new_1351139_1351236_c::AL009126.3:1351138-1351236(-)	CP006881.1	100.000	98	0	0	1	98	1314273	1314176	4.82e-47	182
new_1353008_1353079::AL009126.3:1353007-1353079(+)	CP006881.1	100.000	72	0	0	1	72	1316045	1316116	9.29e-33	134
new_1372636_1372742::AL009126.3:1372635-1372742(+)	CP006881.1	100.000	107	0	0	1	107	1335673	1335779	5.33e-52	198
new_1385609_1385671_c::AL009126.3:1385608-1385671(-)	CP006881.1	100.000	63	0	0	1	63	1348708	1348646	7.77e-28	117
new_1386984_1387035_c::AL009126.3:1386983-1387035(-)	CP006881.1	100.000	52	0	0	1	52	1350072	1350021	7.59e-22	97.1
new_1395590_1395909::AL009126.3:1395589-1395909(+)	CP006881.1	100.000	320	0	0	1	320	1358627	1358946	7.20e-170	592
new_1395911_1396012::AL009126.3:1395910-1396012(+)	CP006881.1	100.000	102	0	0	1	102	1358948	1359049	3.03e-49	189
new_1397771_1398159_c::AL009126.3:1397770-1398159(-)	CP006881.1	99.744	390	0	1	1	389	1361197	1360808	0.0	713
new_1398413_1398495::AL009126.3:1398412-1398495(+)	CP006881.1	100.000	83	0	0	1	83	1361451	1361533	8.61e-39	154
new_1399409_1400187::AL009126.3:1399408-1400187(+)	CP006881.1	100.000	779	0	0	1	779	1362447	1363225	0.0	1439
new_1401697_1401771::AL009126.3:1401696-1401771(+)	CP006881.1	100.000	75	0	0	1	75	1364735	1364809	2.11e-34	139
new_1409579_1409781_c::AL009126.3:1409578-1409781(-)	CP006881.1	100.000	203	0	0	1	203	1372819	1372617	4.80e-105	375
new_1411773_1411859::AL009126.3:1411772-1411859(+)	CP006881.1	100.000	87	0	0	1	87	1374811	1374897	5.47e-41	161
new_1414827_1414907_c::AL009126.3:1414826-1414907(-)	CP006881.1	100.000	81	0	0	1	81	1377945	1377865	1.08e-37	150
new_1417493_1417560::AL009126.3:1417492-1417560(+)	CP006881.1	100.000	68	0	0	1	68	1380531	1380598	1.44e-30	126
new_1425281_1425598::AL009126.3:1425280-1425598(+)	CP006881.1	100.000	318	0	0	1	318	1388319	1388636	9.25e-169	588
new_1430482_1430571_c::AL009126.3:1430481-1430571(-)	CP006881.1	100.000	90	0	0	1	90	1393609	1393520	1.23e-42	167
